id,is_relevant,target,source,action,action_type,location,date,country,year,news,target_group,action_group,source_group
27639,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"India and China have agreed to renew and expand their counter terrorism pact, Hindustan Times reports on May 17. The Memorandum of Understanding (MoU) on cooperation between Ministry of Home Affairs and Ministry of Public Security on counter terrorism measures were signed in 2005. “The MoU had lapsed and two sides were looking at renewing it for sometime tow. The two countries have reached a consensus on renewing it,” said an official. The official added both sides have been discussing the various means to expand their counterterrorism cooperation along with the renewal of the MoU. The two sides underscored the need to step up their joint efforts on counter terrorism measures during their bilateral counter terrorism consultation in November, 2015.",['Not categorized'],['NotSpecified'],['Unknown ']
26907,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"A Communist Party of India Maoist (CPI Maoist) camp was demolished and huge cache of arms and ammunition seized by security personnel in Patdarah reserve forest area under Boden block in Nuapada District on March 28, reports The New Indian Express. Informing this to media persons, Nuapada Superintendent of Police (SP) Pinak Mishra said the Security Force (SF) personnel seized five tiffin bombs of 2 to 3 kg each, 20 detonators, 30 metres of safety fuse wires, live bullets, medicines, Maoist uniforms and food materials.",['Not categorized'],['NotSpecified'],['Unknown ']
32807,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],nepal,2016,"Nine of the Madhes based political parties united under the Federal Alliance and the United Democratic Madhesi Front (UDMF) on July 28 stated that there is no possibility of their joining the next government, which is expected to be led by CPN Maoist Center Chairman Pushpa Kamal Dahal, reports Republica. A meeting of the Federal Alliance, which has as many as 42 Members of Parliament from nine different political parties, has however concluded that they can vote for Dahal if the Nepali Congress (NC) and CPN Maoist Center coalition agrees to address their demands in writing.",['Not categorized'],['NotSpecified'],['Unknown ']
25601,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],bangladesh,2016,"Narayanganj District Court on October 10 sent two militants of Jama atul Mujahideen Bangladesh (JMB) to 20 years imprisonment in a case filed with Bandar Police Station under the Explosive Substances Act, reports The Daily Star. The convicts are Saiful Islam and Mahabub. The Court also fined each of them BDT 20,000 in default of which they will have to suffer six more months rigorous imprisonment.",['Not categorized'],['NotSpecified'],['Unknown ']
26423,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"In another incident at Dighi Bazar area under Lakshmipur Police Station in Jamui District, the Maoists left posters and pasted a few of them on the walls of a Durga temple and some abandoned shops in the market area.",['Not categorized'],['NotSpecified'],['Unknown ']
27711,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,National Investigation Agency NIA has approached South African authorities seeking details and access to D Company henchman settled there Zahid Miyan alias Jao who played a key role in the conspiracy to target and kill hindu leaders in Gujarat The Times of India reports on May 21 NIA has already given his address in South Africa as 23 Malan Road Korsten Durban Road Port Elizabeth Eastern Cape asking the authorities to arrest him The double murder case in Bharuch Gujarat on November 2 2015 was part of this plan Officials say that Jao who works with Pakistan based Javed Chikna has taken citizenship in South Africa while managing Dawood Ibrahim s illegal businesses there so extradition is the only option now NIA says that Jao along with Chikna masterminded the conspiracy to kill Hindu leaders Jao and Chikna had asked youngsters who work for D Company in India to target Hindu leaders and get jobs in South Africa along with good money He also coordinated the arrangement of hawala illegal money transaction and prepared a list of targets while interacting on chats with Javed Chikna and others in Pakistan Dubai India and other places A red corner notice has already been issued against Jao and if he is caught there NIA team may even seek to visit South Africa and assist in his extradition NIA has already chargesheeted 10 D Company men including Chikna s brother Abid Patel in the conspiracy,['Not categorized'],['NotSpecified'],['Unknown ']
29927,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Meanwhile, a Maoist carrying a reward on his head was arrested in Dantewada District on October 17, reports The Pioneer. “Bhadru Podiyami (25) was nabbed from a local market coming under Geedam police station area while he was procuring items of daily use for Maoists,” Superintendent of Police (SP) Dantewada, Kamlochan Kashyap said. Podiyami, allegedly active as the Area Head (President) of Dandakaranya Adivasi Kisan Majdoor Sangthan (DAKMS) — a frontal outfit of Maoists, was looking after the supply of commodities of daily use and other general items to rebels in Geedam, Tumnar and Barsoor area of Dantewada. Earlier, he was arrested in 2009 when he was working as a Jan Militia Member for the CPI Maoist, but was released after a year, the official said, adding that Podiyami was carrying a reward of INR 100,000 on his head.",['Not categorized'],['NotSpecified'],['Unknown ']
29061,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Meanwhile, disbanded United Achik Liberation Army (UALA) on August 19 sought the early release of their rehabilitation package even as 23 of its cadres skipped the skill development training and counseling session, reports The Assam Tribune. The former outfit members have called upon the Meghalaya Government to speed up the package to ensure there was ‘no further grievances from any quarter’. The renewed call for early rehabilitation came after a recent meeting to review the process of rehabilitation held at the Tura Circuit House. Sources stated that about 23 cadres of the outfit did not turn up for the ongoing skill development training being provided to the disbanded outfit members at Baljek airport near Jengjal the designated camp, where about 45 cadres are still housed after the disbanding ceremony.",['Not categorized'],['NotSpecified'],['Unknown ']
31171,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],pakistan,2016,"Terrorist groups don’t have a base in Pakistan to fall back on, according to the Inter Services Public Relations (ISPR) chief Lieutenant General Asim Saleem Bajwa, who also said that sporadic attacks by frustrated terrorists could not dent the military’s resolve to eliminate the malady once and for all, reports The Express Tribune. “We have seen how the rate of terrorist incidents declined during the past one and a half years, and how it brought dividends to the entire nation,” said Asim Saleem Bajwa in an interview. The recent uptick in terrorist violence in the country came after a long hiatus, triggering a media guessing game about the effectiveness of the new national strategy against terrorism and extremism.",['Not categorized'],['NotSpecified'],['Unknown ']
31763,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],pakistan,2016,"Chief of Army Staff (CoAS), General Raheel Sharif during his visit to National Defence University, in Islamabad on June 24 emphasised that Pakistan is opposed to using proxies against other countries and will also not allow any other country to use proxies against Pakistan, reports The News. “Remaining steadfast, and with an enhanced awareness and participation, we as a Nation must pursue our national objective of zero presence of terrorists and total peace at any cost.” he said, adding, “The contours of future war are fast changing. While our enemies are stoking terrorism to demoralise us and destabilize our country, we are united, fully determined and capable of defeating their nefarious designs.”",['Not categorized'],['NotSpecified'],['Unknown ']
31923,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],pakistan,2016,"The Supreme Court on August 11 assailed the Sindh Government for not taking proper steps in ensuring maintenance of law and order situation in the provincial capital Karachi, reports The News. During the proceedings of the Karachi law and order case, the Chief Justice inquired about the status of the CCTV cameras to be placed at different locations in the city. To which the Chief Secretary replied that an amount of rupees ten billion had been allocated for new CCTV cameras. The court responded by stating that the Government had failed to take action hence the Supreme Court had taken up the issue of law and order. The issue is not allocating funds but also spending them where they are required to be spent, said the Chief Justice. We want full implementation on the orders of the Karachi law and order case, he added.",['Not categorized'],['NotSpecified'],['Unknown ']
28404,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Visiting US Assistant Secretary of State for South and Central Asian Affairs Nisha Desai Biswal on July 11 met the Indian High Commissioner in Dhaka, Harsh Vardhan Shringla, to discuss security issues in the wake of two terror strikes in Bangladesh, including the July 1, 2016 attacks in Holey Partisan Bakery, reports firstpost.com. The two met at the residence of US Ambassador Marcia Bernicat. The meeting continued for an hour and they discussed issues of combating terrorism and violent extremism, according to diplomatic sources. India has vowed to stand by Bangladesh to fight against terrorism after the recent.",['Not categorized'],['NotSpecified'],['Unknown ']
25150,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],bangladesh,2016,"Road Transport and Bridges Minister Obaidul Quader on March 5 said that Awami League’s main challenge is to tackle religious extremism, reports The Daily Star. He said “A pernicious campaign is underway against Bangladesh. I want to clearly say that Awami League has no strong opposition in politics right now. We have a common danger and that is religious extremism.”",['Not categorized'],['NotSpecified'],['Unknown ']
31964,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],pakistan,2016,"In another search operation, two suspects, identified as Ahsanullah and Abdul Kabeer, were arrested from Sariab Road area in provincial capital Quetta on August 24, reports Daily Times.",['Not categorized'],['NotSpecified'],['Unknown ']
31330,True,['Rangers'],['unidentified armed assailants'],"['injured', 'hand grenade']",['Bombing/Explosion'],['Korangi'],['March 18'],pakistan,2016,"Three Rangers personnel were injured when unidentified armed assailants hurled hand grenade at their check post near Korangi Crossing in Korangi Town on March 18, reports The News. They were identified as Manzoor, Kalimullah and Abdul Ghafoor. Director General Sindh Rangers Major General Bilal Akbar said that the four suspects involved in the attack have been arrested but their names could not be disclosed. He said Police and Rangers were being targeted in three types of bomb attacks in Karachi by three different groups. Groups from Lyari are involved in the first kind of attacks on Police and Rangers. Bombs made of plastic containers are being used in the second type of attacks, which lead to suspicion that a political party might be involved. While the third type of blasts, he said, are carried out by terrorists.",['Military'],"['injured', 'hand grenade']",['Attackers']
29203,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Governor of Nagaland PB Acharya on August 30 appealed to political parties, NGOs (nongovernmental organizations), students organizations and civil society organizations to work together for permanent peace in Nagaland, holding up the signing of the Framework Agreement by the IsakMuivah faction of National Socialist Council of Nagaland (NSCNIM) and the Centre as a positive step towards the peace process, reports The Times of India. Under the leadership of Modiji, the time is right to solve the protracted problem, Acharya said, asking concerned leaders to come together and initiate a constructive dialogue. Let us hope the ongoing visit of the President of Myanmar U Htin Kyaw will surely help bring the Khaplang faction of National Socialist Council of Nagaland (NSCNK) to the table for talks, he said. Acharya also lauded the Konyak Union (KU) for their efforts to bring NSCNK to the negotiating table. The KU stated that it has been contemplating the incidents that have sparked off after the abrogation of the ceasefire between the Government of India and the NSCNK, and has also seriously considered the recent incident along the border involving Security Forces (SFs) and NSCNK.",['Not categorized'],['NotSpecified'],['Unknown ']
26246,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Expressing concern over the “spreading tide of extremism and terrorism”, Vice President Mohammad Hamid Ansari on February 4 said such threats required strong cooperation among like minded nations, reports The Tribune. He said the need for maintaining safety of sea lanes, which was critical for maritime trade and commerce, maritime security and access to marine resources, continued to assume greater significance as countries in the ASEAN region strived for greater economic integration.Expanding on the issue, which came for special mention in his speech on “India, Thailand and ASEAN Contours of a Rejuvenated Relationship” delivered to academics at Chulalongkorn University here, Ansari said, “Non traditional threats such as piracy, smuggling, trans national crimes and drug trafficking are on the rise and pose a challenge for our countries and require strong and determined coordinated action.” There was a need, he added, to protect all trade routes and sea lanes of communication from both traditional and non traditional threats and “all countries using these international waters must act with responsibility and restraint”.",['Not categorized'],['NotSpecified'],['Unknown ']
32945,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],nepal,2016,"Prime Minister (PM) Pushpa Kamal Dahal said that the Government is preparing to register an amendment proposal in parliament to address constitutional grievances of various agitating parties, reports My Republica on November 17. PM Dahal assured that all legitimate demands of the agitating parties including Madhesis will be addressed through amendments. “The government is committed to addressing just demands of the agitating groups as far as possible. An amendment proposal will be tabled in parliament within a few days,” the PM said. This comes in the wake of the agitating United Democratic Madhesi Front (UDMF) leaders issuing a 15 day ultimatum to the Government to register amendment bill in parliament starting Wednesday (November 16). Earlier, the PM failed to register amendment bill before Chhath festival despite making a public announcement.",['Not categorized'],['NotSpecified'],['Unknown ']
30327,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Defence Minister Manohar Parrikar on November 14 said that there have been no incidents of stone pelting in the Valley ever since the announcement of the demonetisation decision on November 8, Times of India reports. Parrikar also said, Earlier, there were rates Rs 500 for stone pelting (on security forces in Kashmir) and Rs 1,000 for doing something else. PM has brought terror funding to zero . News agency ANI had also quoted Union Ministry of Home Affairs sources as saying that there has been a decline in separatist instigated violence in the Valley after the surprise demonetisation move.",['Not categorized'],['NotSpecified'],['Unknown ']
29248,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Police recovered several posters put up by the Communist Party of India Maoist (CPI Maoist) in Jagdalpur village under Ambadala Police limits in Rayagada District on September 1, exhorting public to oppose multi national companies (MNCs) and protect their water, forest, and land, reports Odisha Sun Times. Maoists in the posters have opposed the establishment of proposed medical college in Kalahandi District with the aid of MNC Vedanta Aluminum Limited (VAL), reports added. The posters claimed to have been affixed by Vamsadhara Ghumusara Nagabali Divisional Committee of the CPI Maoist.",['Not categorized'],['NotSpecified'],['Unknown ']
25303,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],bangladesh,2016,Foreign Minister AH Mahmood Ali while meeting the newly appointed Malaysian High Commissioner to Bangladesh Nur Ashikin Binti Mohd Taib on June 2 said that the extremists backbone had been broken and they were no longer capable of going for concerted attacks reports The Daily Star “Some offshoots conducted a few isolated attacks but police have prevented many more from happening and successfully rounded up perpetrators ” he said,['Not categorized'],['NotSpecified'],['Unknown ']
25048,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],bangladesh,2016,mPrime Minister Sheikh Hasina Wajed while meeting the visiting Power Rural and Urban Development and Transport Minister of Indian State of Tripura Manik Dey in her official residence in Dhaka city on January 10 said that none would be allowed to use Bangladesh for conducting insurgent activities against any country reports The Daily Star She said We won t tolerate any sort of insurgency in Bangladesh We want a peaceful atmosphere in this region,['Not categorized'],['NotSpecified'],['Unknown ']
32140,True,['man'],['unidentified armed assailants'],['shot'],['Armed Assault'],['Jaffarabad'],['October 5'],pakistan,2016,"A man, identified as Fida Hussain, was shot dead by unidentified armed assailants in while he was standing outside his house in Goth Deepshikha area of Jaffarabad District on October 5, reports Daily Times.",['Private Citizens and Property'],['shot'],['Attackers']
29340,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Prime Minister Narendra Modi on September 8 said that strongest action should be reserved for those states that use terrorism as an instrument of state policy while outlining India’s principled stand on the South China Sea issue, reports Hindustan Times. “We need to target not only the terrorists, but also their entire supporting ecosystem...And, our strongest action should be reserved for those state actors who employ terrorism as an instrument of state policy,” he said.Stating that most countries in the South Asian region were pursuing a peaceful path to economic prosperity, he said “But, there is one country in India’s neighbourhood whose competitive advantage rests solely in producing and exporting terrorism.” Mentioning that terrorism was the most serious challenge to open and pluralistic societies, Modi called for collective efforts to combat the scourge.",['Not categorized'],['NotSpecified'],['Unknown ']
29571,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Former Chief Minister and founder president of Asom Gana Parishad (AGP) Prafulla Kumar Mahanta appealed to the Centre to provide special constitutional safeguards, modelled on the Inner Line Permit (ILP) system, in the Citizenship (Amendment) Bill, 2016, to protect the indigenous people of the State, reports The Times of Indiaon September 25. The bill, which was tabled in Parliament on August 11, seeks to give citizenship rights to persecuted religious minorities from Bangladesh, Pakistan and Afghanistan. It is currently being examined by a joint select committee of Parliament after opposition parties said it needed more scrutiny.",['Not categorized'],['NotSpecified'],['Unknown ']
29913,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"The 18hour general strike imposed by the Coordination Committee (CorCom) a conglomeration of six valleybased militant outfits severely crippled normal life in the State on October 16, reports Kanglaonline. The general strike was imposed from October 14 midnight and concluded at 6pm October 16 in observance of the ‘National Black Day’ commemorating the merger of Manipur by the Indian Government. However, there has been no report of any untoward incident till the filing of this report.",['Not categorized'],['NotSpecified'],['Unknown ']
28711,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Speaking in Goa s Legislative Assembly, Cumbarjua Congress Member of Legislative Assembly (MLA) Pandurang Madkaikar said that Fake Indian Currency Note (FICN) was being circulated into the country from neighbouring countries through the four offshore casinos in the state, The Times of India reports on July 28. A lot of fake currency is printed in Nepal, Bangladesh and neighboring countries and I have a fear that a lot of fake currency is being channeled through casinos. We need to have control over them, Madkaikar said.",['Not categorized'],['NotSpecified'],['Unknown ']
31593,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],pakistan,2016,"Frontier Corps (FC) Balochistan seized huge cache of explosives and weapons from the hideout of militants in Shayban, area of Dalbandin District on May 15, reports Daily Times. Frontier Corps Balochistan spokesman said that the seized weapons included 10 bomb 75PR, three hand grenade, 240 SMG rounds and others. He said that the militants had planned to use the explosives against security forces adding that there sabotage plot was timely foiled.",['Not categorized'],['NotSpecified'],['Unknown ']
27345,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"a team of Manipur Police commandos arrested one Mohammad Ithem Khan (28) from Sangakpham Bazaar in Imphal East District on April 27, reports The Assam Tribune. Based on the disclosure of the arrested man, one .32 pistol was recovered from the foothills of Heingang foothills in the District. Investigations also revealed that the man was involved in extortion activities, a Police officer said",['Not categorized'],['NotSpecified'],['Unknown ']
30950,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],pakistan,2016,"Five gangsters were arrested by Rangers during a targeted raid in Lyari Town of Karachi, the provincial capital of Sindh on January 4, reports Daily Times. Weapons were also recovered from their possession. The Law Enforcement Agencies also raided Social Security Hospital and retrieved weapons hidden in the hospital premises.",['Not categorized'],['NotSpecified'],['Unknown ']
29605,True,"['Central Reserve Police Force', 'CPRF']","['HM', 'Hizb ul Mujahideen', 'militants']","['exploded', 'grenade blast', 'grenade', 'injured', 'injuring']",['Bombing/Explosion'],['Kulgam'],['September 26'],india,2016,"Three paramilitary Central Reserve Police Force (CPRF) personnel were injured in a grenade blast at Wanpoh in Kulgam District on September 26, reports Daily Excelsior. Police said militants hurled a grenade at around 2 pm on a CRPF party of 90th battalion who were performing law and order duties. The grenade exploded injuring the CRPF personnel. A manhunt was launched to arrest the attackers. Police in a statement said “This afternoon unknown militants hurled a grenade on CRPF party of 99 Bn deployed for ROP (Road Opening Party) duty near Government Higher Secondary School Wanpoh, Mir Bazaar in district Kulgam. Three CRPF personnel sustained injuries in the incident. The injured were shifted to Hospital for treatment. Security forces cordoned off the area and launched a manhunt to nab the attackers.” Hizb ul Mujahideen (HM), while claiming responsibility for the attack, said that such attacks will continue in future.","['Military', 'Military']","['exploded', 'grenade', 'grenade', 'injured', 'injured']","['Hizb ul Mujahideen (HM)', 'Hizb ul Mujahideen (HM)', 'Attackers']"
29433,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"The State Government has directed the Assam Police to step up efforts to trace the nearly 38,000 illegal Bangladeshi nationals of the post 1971 stream, who have been evading arrest, reports The Assam Tribune on September 16. As per the new directives, the Superintendents of Police (SPs) of all the Districts will have to henceforth file a detailed monthly status report on the untraced infiltrators. The monthly report by the respective SPs must also carry the reasons behind the respective District Police’s inability to catch the illegal immigrants missing from their respective areas of jurisdiction. “We want an improved synergy among all the 500 police units and task forces meant for tracking down untraced Bangladeshis. The baggage of 38,000 untraced illegal immigrants is a bit too much to carry,” official sources told The Assam Tribune. The Home Department has also asked the law enforcers to intensify search operation against the untraced infiltrators with improved intelligence sharing. It has also asked all the SPs to devise strategies to nab the illegal foreigners who are on the run, and, if necessary, put them on surveillance.",['Not categorized'],['NotSpecified'],['Unknown ']
32131,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],pakistan,2016,"Khyber Pakhtunkhwa (KP) Police claimed to have arrested three suspected militants belonging to a banned outfit from Badaber area of provincial capital Peshawar on October 2, reported Dawn. Senior Superintendent Police (SSP) Operations Mian Saeed said media representatives that three militant commanders , identified as Naseer, Hazrat Sher and Zarma Khan, were taken into custody from Badaber. All three belong to a banned outfit operating from Khyber Agency; two hand grenades, a pistol and a Sub Machine gun (SMG) was recovered from the trio, said the SSP.",['Not categorized'],['NotSpecified'],['Unknown ']
25577,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],bangladesh,2016,"Police arrested five female cadres of Islami Chhatra Shibir (ICS), the student wing of Jamaat e Islami (JeI) in Boalkhali sub District of Chittagong District on September 27, reports The Daily Star. Police raided a house near Petan Shah Mazar and arrested them while they were planning to conduct subversive activities across the country. The arrestees are Shanaz Begam (22), Riazul Jannat Sumaiya (19), Nahida Sultana (19), Samira Akther (19) and Tania Akther (19).",['Not categorized'],['NotSpecified'],['Unknown ']
25216,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],bangladesh,2016,"Police arrested one cadre of Ansarullah Bangla Team (ABT) during a drive in Ambarkhana area of Sylhet District on April 18, reports Dhaka Tribune. The arrestee was identified as Mehedi Hasan Ami alias Rafi alias Osama alias Hasan alias Abdullah involved in encouraging people to join ABT.",['Not categorized'],['NotSpecified'],['Unknown ']
31602,True,"['Policeman', 'Counter Terrorism Department', 'security personnel', 'civilians', 'bomb disposal squad', 'Policemen', 'passerby', 'people']",['NotSpecified'],"['exploded', 'blasts', 'mprovised Explosive Device', 'injured', 'IED', 'killed', 'injuring']",['Bombing/Explosion'],"['Peshawar', 'Khyber Pakhtunkhwa']",['May 18'],pakistan,2016,"A Policeman was killed and 19 others, mostly security personnel, were injured in twin blasts in the Mathra area of Peshawar, the provincial capital of Khyber Pakhtunkhwa on May 18, reports The Daily Times. The Lady Reading Hospital received the body of Policeman Iftikhar (35). Senior Superintendent of Police (SSP) Abdul Majid Marwat said that an Improvised Explosive Device (IED) planted on the roadside targeted a Police mobile van, leaving a Policeman and a passerby injured. He said that another IED exploded when the bomb disposal squad reached the scene, injuring more than 15 people. The injured include 11 members of the bomb disposal squad, officials of the Counter Terrorism Department, Policemen and six civilians.","['Police', 'Government - General', 'Military', 'Private Citizens and Property', 'Military', 'Police', 'Private Citizens and Property', 'Private Citizens and Property']","['exploded', 'blast', 'IED', 'injured', 'IED', 'killed', 'injured']",['Unknown ']
27162,True,['Police Constable'],"['Communist Party of India Maoist', 'CPI Maoist']","['exploded', 'blast', 'killed', 'pressure bomb', 'injuring', 'triggered']",['Bombing/Explosion'],['Bijapur'],['April 14'],india,2016,"A Police Constable was killed in a pressure bomb blast triggered by Communist Party of India Maoist (CPI Maoist) cadres, in Bijapur District on April 14, reports The Tribune. The incident occurred in a forest between Matwada and Jangla villages under Jangla Police Station limits of the District, when a Road Opening Party (ROP) was carrying out its task in the region, Bijapur Additional Superintendent of Police (ASP) Indira Kalyan Elsela said. After the team covered a distance of around 1.5 kilometres, assistant Constable Ayitu Lekam accidentally came in contact with a pressure bomb planted by the Maoists that exploded, injuring him critically, the ASP said. “Lekam, who was posted at Jangla police station, succumbed to his injuries while being taken out from the forest,” he said.",['Police'],"['exploded', 'blast', 'killed', 'pressure bomb', 'injured', 'triggered']","['Communist Party of India Maoist (CPI Maoist)', 'Communist Party of India Maoist (CPI Maoist)']"
32079,True,"['Counter Terrorism Department', 'CTD']",['nidentified armed assailants'],['shot'],['Armed Assault'],"['Karachi', 'Jamshed', 'Sindh']",['September 20'],pakistan,2016,"A Counter Terrorism Department (CTD) Police Constable, identified as Shahab Haider (45), was shot dead by unidentified armed assailants in Jamshed Quarters area of Jamshed Town in Karachi, the provincial capital of Sindh, on September 20, reports The Express Tribune.","['Government - General', 'Government - General']",['shot'],['Attackers']
26212,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Three persons were arrested by Police over the extortion charges in Ajas area in Bandipora District on February 2, reports Daily Excelsior. Police said three extortionists were arrested after they received information about the three persons threatening the local residents in the area. “A police team was immediately deputed to the spot and arrested the trio in suspicious circumstances”, Police said. The three extortionists have been identified as Adil Iqbal of Kensu Bandipora, Javid Naseer Khan of Handwara and Nisar Khan of Rafiabad and all of them are in Police custody. A pistol, one magazine and 8 rounds were recovered from the extortionists.",['Not categorized'],['NotSpecified'],['Unknown ']
32485,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],nepal,2016,"Prime Minister KP Sharma Oli addressing a luncheon meeting with journalists in Kathmandu on January 26 said that the blockade at border entry points would end in a day or two, reports The Himalayan Times. Oli said that he was confident that the agitating political parties would act responsibly and end the blockade sooner than later. He further said that Nepal is a landlocked country but not India locked and that he was for a friendship based on mutual interests. He also claimed that several forces were hatching conspiracies to disturb communal harmony.",['Not categorized'],['NotSpecified'],['Unknown ']
27286,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Gurdeep Singh Khera, who is serving life sentence in two different terror cases, was on April 22 released on parole of 42 days, reports India Today. Khera, is currently lodged in Central Jail in Amritsar (Punjab) where he was transfered from Gulbarga Jail of Karnataka in June, 2015 on humanitarian grounds . He was booked under Terrorist and Disruptive Activities (TADA) Prevention Act and later sentenced to life imprisonment in two different cases registered in 1996 in New Delhi and Karnataka.",['Not categorized'],['NotSpecified'],['Unknown ']
28877,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Separately, protesters hurled a petrol bomb at Noorbagh Police Post in down town area of Srinagar city on August 7, without causing any damage, reports Daily Excelsior.",['Not categorized'],['NotSpecified'],['Unknown ']
26075,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"The arrest of Muddabir Mushtaq Sheikh from Mumbra, a suburban Thane District of Maharashtra, as part of the countrywide crackdown against the Islamic State (IS) that led to the arrest of 14 people, has brought to the fore the systematic recruitment process of IS and the hierarchical structure of the terror outfit in India, Hindustan Times reports on January 25.The structure of the outfit was decided by Shafi Arman, the handler of recruitments in India operating from Syria, in 2013, and Sheikh, was made the amir (‘chief’) of Ansarut Tawhid fi Bilal alHind, IS’s wing in India. Khalid Ahmed Ali Khalid alias Rizwan, a 20yearold arrested during the raids in Mumbai, was the secondincommand of IS in India, under whom four other chiefs were nominated, said police sources interrogating the suspects. According to the Police, Khalid played a key role in the indoctrination of Ayaz Sultan, Malwani resident who has gone missing, who was then made a recruiter. Khalid, according to sources, had visited Malwani and stayed with Sultan, and had also met other members, who were indoctrinated by Ayaz.",['Not categorized'],['NotSpecified'],['Unknown ']
